id_video,fecha_recuperacion,fecha_publicacion,reproducciones,nombre_usuario,titulo,etiquetas,url_video,url_perfil
7362058092806262032,2024-12-02 12:47:39.621932,4-26,5786,trang.npt,Notion vs Obsidan và các app ghi chép truyền thống. Cái nào hơn? ,#notion #obsidian #guide #sosanh #hieunang #productivity ,https://www.tiktok.com/@trang.npt/video/7362058092806262032,https://www.tiktok.com/@trang.npt
7322951702020214021,2024-12-02 12:47:39.634930,1-11,3379,dr.ferrnando,voltei pra cá mudado: antes ,#notionapp #obsidianmd #medicinando #medicina #studytok #medtok #estudantedemedicina #residenciamedica #medicorecemformado #produtividade #CapCut ,https://www.tiktok.com/@dr.ferrnando/video/7322951702020214021,https://www.tiktok.com/@dr.ferrnando
7371501839025540385,2024-12-02 12:47:39.647930,5-21,41K,ange.reussite,met en com’ la matière où tu écris le plus 📝🥹 ,#podcastteens #ecrire #prendredesnotes #obsidian #notionapp #bacphilo ,https://www.tiktok.com/@ange.reussite/video/7371501839025540385,https://www.tiktok.com/@ange.reussite
7440183598680001848,2024-12-02 12:47:39.656916,11-22,23.7K,obsidian_oo,NaN,NaN,https://www.tiktok.com/@obsidian_oo/video/7440183598680001848,https://www.tiktok.com/@obsidian_oo
7138164499588091141,2024-12-02 12:47:39.667518,2022-8-31,595,study2273, estudiantes,#obsidian #para #paratiiii ,https://www.tiktok.com/@study2273/video/7138164499588091141,https://www.tiktok.com/@study2273
7120738318639222021,2024-12-02 12:47:39.678509,2022-7-15,34.6K,joycon_blue,Espero te sirva este spot de cristal y obsidiana en el mapa de ,#fjordur #ark #arksurvivalevolved #yackloher #joyconblu #x ,https://www.tiktok.com/@joycon_blue/video/7120738318639222021,https://www.tiktok.com/@joycon_blue
7310219857142779141,2024-12-02 12:47:39.689973,2023-12-8,18.9K,paulragnarok23,como hacer obsidiana en Minecraft ,#minecraftmemes #minecraft #ps3 #ps5 #ps4 ,https://www.tiktok.com/@paulragnarok23/video/7310219857142779141,https://www.tiktok.com/@paulragnarok23
7443597885708455214,2024-12-02 12:47:39.699972,Hace 18 h,251,the_trainers_den,Trying to complete my obsidian flame set ,#pokemon #pokemoncards #pokemoncommunity #obsidianflames ,https://www.tiktok.com/@the_trainers_den/video/7443597885708455214,https://www.tiktok.com/@the_trainers_den
7443539261204253994,2024-12-02 12:47:39.712973,Hace 22 h,296,.pack.magic,Would You Rather 2 : Obsidian Flames Vs Paradox Rift ,#pokemon #tcg #tradingcards #memes #packbattle ,https://www.tiktok.com/@.pack.magic/video/7443539261204253994,https://www.tiktok.com/@.pack.magic
7439738395418529032,2024-12-02 12:47:39.723974,11-21,273.7K,hikaruu0_o,purple obsidian ring fragment first location ❤️‍🔥,#fyp #genshin #genshinimpact34 #genshinimpact32 #genshinimpact33 #genshinimpact #hoyoverse #gen #foryoupage❤️❤️ #hoyocreators ,https://www.tiktok.com/@hikaruu0_o/video/7439738395418529032,https://www.tiktok.com/@hikaruu0_o
7409600285871574279,2024-12-02 12:47:39.736118,9-1,1.6M,itzgaaab,Obsidian Rings Location | Free Sanctifying Elixir and 5* Artifact ,#natlangenshin #genshinimpact #fyp #fypシ #genshin #zhongli #exploration #obsidian #hoyoverse ,https://www.tiktok.com/@itzgaaab/video/7409600285871574279,https://www.tiktok.com/@itzgaaab
6974773639187107078,2024-12-02 12:47:39.748106,2021-6-17,12.2K,the.craft.world,Obsidian Generator.Like for more ❤️🙏🏡 seed -4303766468370610190 #,obsidiangenerator  building  blocks  generator  obsidian  obsidiangenerator ,https://www.tiktok.com/@the.craft.world/video/6974773639187107078,https://www.tiktok.com/@the.craft.world
7409282042195709200,2024-12-02 12:47:39.759109,8-31,138.9K,febrycoeg,OBSIDIAN RING GENSHIN IMPACT #Genshinimpact50,NaN,https://www.tiktok.com/@febrycoeg/video/7409282042195709200,https://www.tiktok.com/@febrycoeg
7315622849383763233,2024-12-02 12:47:39.770108,2023-12-22,32.5K,clicktockclock,⛏Is This the Best Obsidian Spot in Ark Survival Ascended? ,#arksurvivalascended #ark #arksurvival #clicktockclock ,https://www.tiktok.com/@clicktockclock/video/7315622849383763233,https://www.tiktok.com/@clicktockclock
7096198172879359237,2024-12-02 12:47:39.782115,2022-5-10,216.5K,rabahrex,Minecraft generador obsidiana automático ,#Minecraft #Juegos #Tutorial ,https://www.tiktok.com/@rabahrex/video/7096198172879359237,https://www.tiktok.com/@rabahrex
7443520383342382378,2024-12-02 12:47:39.794110,Hace 23 h,257,journeymanpokemon,Obsidian Flames pack opening… ,#fyp #packopening #obsidianflames #pokemoncards #pokemontiktok ,https://www.tiktok.com/@journeymanpokemon/video/7443520383342382378,https://www.tiktok.com/@journeymanpokemon
7363455427339717895,2024-12-02 12:47:39.805113,4-29,944,ulffenrir,segunda prueba con la aplicación de stop motion studios si les gusta mis videos no olviden darle me encanta y compartir y así seguir haciendo más videos como este ,#obsidianfury #stopmotion #pacificrim #epic ,https://www.tiktok.com/@ulffenrir/video/7363455427339717895,https://www.tiktok.com/@ulffenrir
7212879437245861162,2024-12-02 12:47:39.818112,2023-3-21,2071,yekatya_,not my normal post just like seeing the connections form in my world building notes :) ,#dnd #dndhomebrew #worldbuilding #obsidianvault ,https://www.tiktok.com/@yekatya_/video/7212879437245861162,https://www.tiktok.com/@yekatya_
7427869186241711365,2024-12-02 12:47:39.831107,10-20,9383,tio_brokenoficial,"ARK MAX ( Como ter obsidiana, cristal é item eletrônico infinitos! ) Parte 69 ",#edit #ark #arksurvivalevolved #arkmobiletiobroken #arkmobile #flyp #arkmobilegaming #viralditiktok #viral_video ,https://www.tiktok.com/@tio_brokenoficial/video/7427869186241711365,https://www.tiktok.com/@tio_brokenoficial
7439534851247623431,2024-12-02 12:47:39.841112,11-20,44.2K,zandro_o, ,#genshinimpact #natlan ,https://www.tiktok.com/@zandro_o/video/7439534851247623431,https://www.tiktok.com/@zandro_o
7392727442709892357,2024-12-02 12:47:39.853108,7-17,5666,tio_brokenoficial,SÉRIE ARK ( OBSIDIANA É NOSSO VIZINHO) parte 63 ,#edit #ark #viral #arkmobile #arksurvivalevolved #arkansas ,https://www.tiktok.com/@tio_brokenoficial/video/7392727442709892357,https://www.tiktok.com/@tio_brokenoficial
7369438937577786629,2024-12-02 12:47:39.867123,5-15,44.1K,natathechocow,"sapphire ini moon owl bukan sii, MIRIP BGT LOH INI MEREKA?! . . . tittle : obsidian bride app : Webtoon  ",#obsidianbride #manhwa #webtoon #fyp #xyzbca #4u #CapCut ,https://www.tiktok.com/@natathechocow/video/7369438937577786629,https://www.tiktok.com/@natathechocow
7371221300943097094,2024-12-02 12:47:39.879108,5-20,421,sououtsystem,"Como utilizar a Inteligência Artificial para criar um segundo cérebro? Descubra como a Inteligência Artificial pode ser usada para conectar e entender sua vida, ajudando você a criar um segundo cérebro. Saiba como usar o aplicativo Obsidian e o ChatGPT para obter insights valiosos. ",#InteligênciaArtificial #SegundoCérebro #ChatGPT #AplicativoObsidian #Produtividade #Tecnologia #Inovação #AprendizadoDeMáquina #Dados #Automação ,https://www.tiktok.com/@sououtsystem/video/7371221300943097094,https://www.tiktok.com/@sououtsystem
7144074781472591110,2024-12-02 12:47:39.891108,2022-9-16,9757,geologia_activa,¿Donde se encuentra la obsidiana? ,#mineral #minerales #granate #geologia #piedraspreciosas #piedrassemipreciosas #obsidiana ,https://www.tiktok.com/@geologia_activa/video/7144074781472591110,https://www.tiktok.com/@geologia_activa
7413840554322251014,2024-12-02 12:47:39.904107,9-12,4.6M,fatimaramirez42,Belkeza de cantina de los cardenales de nuevo leon en mezquite app 🫶🏻🪗,#mezquite #acordeon #app #acordeonvirtual #bellezadecantina #cardenalesdenuevoleón #tutorialmezquite ,https://www.tiktok.com/@fatimaramirez42/video/7413840554322251014,https://www.tiktok.com/@fatimaramirez42
